id,school_id,year_group,favourite_subject,least_favourite_subject,ability_maths,ability_english,ability_science,class_id,male,class_male_pr
100877,1,3,Food Technology,Latin,3,4,3,23,1,1
100357,1,3,Food Technology,German,3,3,3,23,1,1
100833,1,3,PE,Biology,3,2,2,23,1,1
100891,1,3,German,Maths,3,3,2,23,1,1
100773,1,3,PE,RS,2,3,3,23,1,1
100873,1,3,PE,RS,2,3,2,23,1,1
100782,1,3,Geography,Chemistry,3,4,2,23,1,1
100851,1,3,Geography,PSCHE,3,4,2,23,1,1
100764,1,3,ICT,"PSCHE, RS",2,4,3,23,1,1
117812,1,3,PE,RS,2,3,3,23,1,1
100150,1,4,PE,Physics,4,3,3,24,1,1
100070,1,4,German,Technology,4,4,4,24,1,1
100099,1,4,French,Physics,4,3,3,24,1,1
100032,1,4,ICT,Physics,4,3,3,24,1,1
100162,1,4,Geography,French,4,3,4,24,1,1
100017,1,4,Art,Maths,4,3,3,24,1,1
100123,1,4,ICT,RS,4,3,4,24,1,1
100151,1,4,English,Physics,3,4,3,24,1,1
100108,1,4,PE,RS,3,3,2,24,1,1
100095,1,4,PE,RS,3,2,4,24,1,1
100047,1,4,Music,Chinese,4,1,3,24,1,1
100041,1,4,PE,Chinese,4,3,3,24,1,1
100122,1,4,Product Design,PSCHE,4,2,3,24,1,1
100163,1,4,Economics,Physics,3,3,2,24,1,1
100140,1,4,ICT,PSCHE,4,2,4,24,1,1
100153,1,4,Economics,Biology,4,3,3,24,1,1
100134,1,4,Geology,PSCHE,4,4,4,24,1,1
100012,1,4,ICT,History,4,3,3,24,1,1
100062,1,4,Chemistry,French,3,2,4,24,1,1
100168,1,4,Art,RS,4,3,3,24,1,1
100106,1,4,Maths,PSCHE,4,3,4,24,1,1
100013,1,4,Technology,Maths,4,3,4,24,1,1
100015,1,4,Technology,Latin,3,3,3,24,1,1
100059,1,4,English,ICT,4,4,4,24,1,1
100060,1,4,Geography,RS,4,3,4,24,1,1
100082,1,4,Business Studies,Chemistry,4,4,4,24,1,1
100164,1,4,Geography,Technology,4,3,4,24,1,1
100165,1,4,PE,RS,4,2,3,24,1,1
100031,1,4,RS,History,4,4,4,24,1,1
100167,1,4,German,Physics,4,3,2,24,1,1
100080,1,4,"PE, Geography",Maths,4,3,3,25,1,1
100132,1,4,Physics,PSCHE,4,4,4,25,1,1
100090,1,4,History,Careers,3,3,3,25,1,1
100154,1,4,Chemistry,RS,4,3,4,25,1,1
100172,1,4,Maths,Careers,4,3,4,25,1,1
100064,1,4,Maths,PSCHE,4,4,4,25,1,1
100010,1,4,PE,Spanish,4,3,3,25,1,1
100129,1,4,Spanish,RS,4,3,3,25,1,1
100149,1,4,Chemistry,Biology,3,3,3,25,1,1
100079,1,4,Technology,RS,4,4,4,25,1,1
100102,1,4,RS,Geography,3,3,3,25,1,1
100076,1,4,Physics,RS,4,4,4,25,1,1
100096,1,4,Technology,RS,4,4,4,25,1,1
100065,1,4,Careers,Careers,4,4,4,25,1,1
100049,1,4,Art,Careers,4,4,4,25,1,1
100083,1,4,Resistant Materials,Careers,3,2,3,25,1,1
100022,1,4,Geography,Art,4,3,2,25,1,1
100113,1,4,ICT,Careers,4,4,4,25,1,1
100125,1,4,Careers,Spanish,3,2,3,25,1,1
100156,1,4,Music,RS,4,3,3,25,1,1
100130,1,4,PE,Careers,4,1,1,25,1,1
100008,1,4,Geology,RS,4,3,3,25,1,1
100058,1,4,Music,PE,4,4,4,25,1,1
100124,1,4,PE,Art,3,2,3,25,1,1
100042,1,4,Art,Careers,4,4,3,25,1,1
100161,1,4,ICT,Careers,4,3,4,25,1,1
100025,1,4,PE,Careers,4,3,4,25,1,1
100048,1,4,Science,RS,4,4,4,26,1,1
100133,1,4,English,PSCHE,3,4,3,26,1,1
100115,1,4,History,Physics,4,3,3,26,1,1
100112,1,4,ICT,Spanish,4,1,3,26,1,1
100155,1,4,History,Science,4,4,1,26,1,1
100180,1,4,Latin,Art,4,4,4,26,1,1
100166,1,4,English,RS,3,4,3,26,1,1
100175,1,4,Technology,Physics,4,3,3,26,1,1
100020,1,4,Economics,RS,4,3,4,26,1,1
100127,1,4,Music,RS,3,4,2,26,1,1
100043,1,4,Geography,Chemistry,4,3,3,26,1,1
100178,1,4,Art,Chemistry,4,3,3,26,1,1
100026,1,4,Music,Spanish,4,4,4,26,1,1
100075,1,4,History,PSCHE,3,4,3,26,1,1
100056,1,4,PE,RS,3,4,3,26,1,1
100036,1,4,Science,RS,4,3,3,26,1,1
100027,1,4,History,Maths,2,4,3,26,1,1
100024,1,4,Product Design,English,4,3,4,26,1,1
100033,1,4,Science,RS,4,3,4,26,1,1
100114,1,4,PE,Maths,3,4,4,26,1,1
100120,1,4,ICT,Geology,4,2,3,26,1,1
100141,1,4,Geography,Technology,4,4,3,26,1,1
100145,1,4,Music,Biology,4,3,3,26,1,1
100028,1,4,Music,Physics,4,2,3,26,1,1
100073,1,4,Geography,Chemistry,3,3,3,26,1,1
100091,1,4,Art,PE,3,4,3,26,1,1
100170,1,4,Product Design,History,4,4,3,26,1,1
100152,1,4,Maths,RS,4,3,4,26,1,1
100117,1,4,PE,Chemistry,3,3,3,27,1,1
100045,1,4,History,French,3,2,2,27,1,1
100053,1,4,Product Design,RS,4,4,3,27,1,1
100038,1,4,Geography,RS,3,3,3,27,1,1
100171,1,4,Biology,RS,3,3,2,27,1,1
100051,1,4,ICT,English,3,3,3,27,1,1
100111,1,4,History,French,3,3,3,27,1,1
100094,1,4,PE,RS,4,3,3,27,1,1
100118,1,4,RS,Maths,2,4,4,27,1,1
100055,1,4,Business Studies,French,2,3,2,27,1,1
100097,1,4,French,History,3,1,2,27,1,1
100039,1,4,Maths,Biology,4,4,3,27,1,1
118024,1,4,,,NA,NA,NA,27,1,1
100131,1,4,Product Design,Spanish,3,3,3,27,1,1
100044,1,4,PE,Technology,3,3,3,27,1,1
100128,1,4,Resistant Materials,RS,3,2,4,27,1,1
100066,1,4,Product Design,RS,3,3,3,27,1,1
100137,1,4,Chemistry,RS,3,3,3,27,1,1
100050,1,4,ICT,Biology,3,3,3,27,1,1
100037,1,4,Geography,Maths,2,4,3,27,1,1
100069,1,4,PE,RS,4,2,3,27,1,1
100147,1,4,Geography,RS,3,3,4,27,1,1
100057,1,4,Art,Physics,3,1,3,27,1,1
100071,1,4,PE,English,4,2,3,27,1,1
100023,1,4,ICT,Geography,4,3,4,27,1,1
100179,1,4,Geography,Biology,3,3,3,27,1,1
100104,1,4,Science,Chinese,3,3,4,27,1,1
100068,1,4,Art,French,2,4,3,28,1,1
100081,1,4,Art,RS,3,3,3,28,1,1
100100,1,4,ICT,RS,2,3,3,28,1,1
100126,1,4,ICT,RS,2,3,3,28,1,1
100004,1,4,Business Studies,Chemistry,3,3,3,28,1,1
100174,1,4,Art,Physics,2,3,3,28,1,1
100019,1,4,Chemistry,RS,3,3,4,28,1,1
100143,1,4,Economics,RS,3,2,2,28,1,1
100040,1,4,PE,Chemistry,3,3,2,28,1,1
100121,1,4,Geology,RS,3,2,4,28,1,1
100160,1,4,Art,Physics,2,3,3,28,1,1
100159,1,4,PE,RS,2,2,2,29,1,1
100181,1,4,History,Physics,2,3,2,29,1,1
100030,1,4,Chemistry,RS,3,2,4,29,1,1
100135,1,4,PE,Physics,NA,4,3,29,1,1
100009,1,4,Resistant Materials,Careers,3,4,4,29,1,1
100016,1,4,ICT,Languages,2,2,3,29,1,1
100084,1,4,German,Music,2,2,2,29,1,1
100052,1,4,PE,Physics,2,2,2,29,1,1
100061,1,4,Music,Biology,3,3,3,29,1,1
100093,1,4,German,Physics,2,2,2,29,1,1
100158,1,4,Music,Spanish,2,2,2,29,1,1
100139,1,4,ICT,English,4,1,3,29,1,1
100109,1,4,PE,French,3,3,3,29,1,1
100169,1,4,Geology,English,3,2,3,29,1,1
100067,1,4,Latin,RS,2,1,3,29,1,1
100034,1,4,Technology,Physics,2,3,2,29,1,1
100011,1,4,ICT,Spanish,2,2,2,29,1,1
100098,1,4,PE,Maths,3,4,4,29,1,1
100007,1,4,Art,Biology,3,3,3,29,1,1
100063,1,4,Latin,Textiles,4,4,4,29,1,1
100074,1,4,Music,Maths,4,4,4,30,1,1
100116,1,4,Art,Maths,2,3,3,30,1,1
100148,1,4,Music,Maths,1,1,2,30,1,1
100089,1,4,ICT,Maths,3,3,3,30,1,1
100110,1,4,"Music, PE",English,4,3,3,30,1,1
100054,1,4,Geography,Maths,2,3,2,30,1,1
100177,1,4,Art,Maths,2,3,4,30,1,1
100018,1,4,Music,RS,NA,3,3,30,1,1
100072,1,4,ICT,RS,3,4,3,30,1,1
100029,1,4,English,Maths,1,3,2,30,1,1
100014,1,4,"English, Maths, Biology",PE,2,4,3,31,1,1
100146,1,4,PE,Music,4,4,4,31,1,1
100087,1,4,PE,Science,3,4,1,31,1,1
100144,1,4,Music,Physics,3,3,3,31,1,1
100136,1,4,PE,RS,3,3,3,31,1,1
100142,1,4,Music,History,4,4,2,31,1,1
100077,1,4,History,Physics,1,4,2,31,1,1
100119,1,4,Art,Chemistry,3,2,2,31,1,1
100105,1,4,Technology,Physics,3,3,2,31,1,1
100138,1,4,PE,Physics,2,3,1,31,1,1
100086,1,4,History,Music,3,3,2,31,1,1
100355,1,4,Geography,German,3,3,2,32,1,1
100035,1,4,ICT,French,3,2,4,32,1,1
100250,1,5,English,RS,3,4,4,33,1,1
100183,1,5,Geology,English,4,2,4,33,1,1
100213,1,5,Art,Geography,4,3,4,33,1,1
100279,1,5,ICT,English,4,3,4,33,1,1
100223,1,5,Music,RS,3,2,3,33,1,1
100241,1,5,ICT,Spanish,4,4,4,33,1,1
100210,1,5,Chemistry,English,4,3,4,33,1,1
100287,1,5,History,,4,3,4,33,1,1
100219,1,5,Music,RS,4,2,3,33,1,1
100206,1,5,Electronics,RS,4,2,3,33,1,1
100278,1,5,Music,Spanish,4,4,4,33,1,1
100348,1,5,Graphics Design,English,4,2,3,33,1,1
100327,1,5,ICT,RS,4,3,4,33,1,1
100301,1,5,Product Design,English,4,3,4,33,1,1
100304,1,5,Geography,Maths,3,4,4,33,1,1
100224,1,5,Resistant Materials,English,4,3,2,33,1,1
100319,1,5,Art,RS,4,3,2,33,1,1
100188,1,5,History,German,4,2,2,33,1,1
100302,1,5,History,Maths,4,4,4,33,1,1
100307,1,5,Science,RS,4,4,4,33,1,1
100225,1,5,ICT,RS,4,3,4,33,1,1
100334,1,5,Geography,RS,4,3,4,33,1,1
100312,1,5,ICT,RS,4,3,4,33,1,1
100286,1,5,ICT,Spanish,4,4,4,33,1,1
100236,1,5,Physics,French,3,3,4,33,1,1
100189,1,5,Chemistry,Maths,3,4,4,34,1,1
100193,1,5,PE,Spanish,4,2,3,34,1,1
100254,1,5,Maths,English,4,2,4,34,1,1
100330,1,5,Music,Spanish,4,2,4,34,1,1
100246,1,5,Maths,German,4,4,4,34,1,1
100332,1,5,Art,English,4,2,4,34,1,1
100186,1,5,PE,"German, English",4,2,4,34,1,1
100265,1,5,Physics,English,4,2,4,34,1,1
100275,1,5,Maths,RS,4,3,4,34,1,1
100214,1,5,Chemistry,English,4,2,4,34,1,1
100270,1,5,Physics,Careers,4,3,4,34,1,1
100960,1,5,Physics,English,3,2,3,34,1,1
100237,1,5,PE,French,4,3,4,34,1,1
100217,1,5,Electronics,RS,3,2,3,34,1,1
100295,1,5,PE,English,3,3,3,34,1,1
100326,1,5,English,Biology,3,3,3,34,1,1
100340,1,5,Biology,Graphics Design,4,3,4,34,1,1
100190,1,5,Technology,RS,3,3,3,34,1,1
100303,1,5,Physics,Spanish,4,3,4,34,1,1
100268,1,5,PE,Maths,4,4,4,34,1,1
100329,1,5,Graphics Design,RS,4,3,4,34,1,1
100259,1,5,Physics,Latin,4,3,4,34,1,1
100249,1,5,PE,Careers,4,2,3,34,1,1
100317,1,5,PE,Biology,4,2,3,34,1,1
100240,1,5,Music,Spanish,3,3,3,34,1,1
100220,1,5,PE,RS,4,3,4,34,1,1
100290,1,5,Business Studies,RS,4,3,3,34,1,1
100184,1,5,Physics,English,3,1,3,34,1,1
100306,1,5,"Geology, History",Careers,4,4,4,35,1,1
100273,1,5,Product Design,Maths,4,4,4,35,1,1
100352,1,5,Electronics,Geology,4,2,4,35,1,1
100305,1,5,PE,Maths,2,3,4,35,1,1
100266,1,5,Geography,Maths,3,3,3,35,1,1
100253,1,5,Economics,English,NA,2,2,35,1,1
118022,1,5,Physics,Maths,2,2,3,35,1,1
100238,1,5,Geology,French,3,3,4,35,1,1
100261,1,5,Geology,RS,4,3,4,35,1,1
100203,1,5,Chemistry,English,4,2,4,35,1,1
100345,1,5,Maths,Geology,3,2,3,35,1,1
100294,1,5,Biology,English,3,3,4,35,1,1
100239,1,5,PE,RS,3,2,3,35,1,1
100293,1,5,Biology,English,3,3,4,35,1,1
100196,1,5,None,Maths,4,4,4,35,1,1
100323,1,5,ICT,History,4,3,4,35,1,1
100264,1,5,Physics,English,4,2,4,35,1,1
100199,1,5,Electronics,Spanish,4,2,3,35,1,1
118023,1,5,History,Careers,3,4,3,35,1,1
100185,1,5,RS,German,4,4,4,35,1,1
100216,1,5,Resistant Materials,RS,1,3,4,35,1,1
100215,1,5,Maths,Spanish,4,1,4,35,1,1
100337,1,5,PE,French,4,3,4,35,1,1
100232,1,5,History,Careers,3,4,3,35,1,1
100289,1,5,PE,PSCHE,3,4,4,35,1,1
100311,1,5,Geology,Maths,1,2,3,35,1,1
100320,1,5,Chemistry,PE,2,3,3,36,1,1
100276,1,5,PE,English,4,2,3,36,1,1
100298,1,5,PE,RS,3,2,4,36,1,1
100207,1,5,Maths,RS,4,2,3,36,1,1
100342,1,5,Maths,Latin,4,1,3,36,1,1
100281,1,5,Electronics,English,3,2,3,36,1,1
100200,1,5,PE,English,3,3,4,36,1,1
100256,1,5,Biology,English,3,2,3,36,1,1
100353,1,5,Art,English,4,2,3,36,1,1
100300,1,5,PE,RS,2,3,4,36,1,1
100267,1,5,English,Maths,3,4,3,36,1,1
100322,1,5,History,English,4,4,2,36,1,1
100285,1,5,Geology,RS,3,2,4,36,1,1
100296,1,5,Maths,RS,4,2,3,36,1,1
100258,1,5,Geology,Biology,3,3,2,36,1,1
100235,1,5,PE,English,3,3,4,36,1,1
100231,1,5,Art,RS,3,2,4,36,1,1
100222,1,5,Geology,German,3,1,3,36,1,1
100230,1,5,PE,German,4,3,4,36,1,1
100226,1,5,French,English,4,2,3,36,1,1
100341,1,5,Chemistry,French,4,3,4,36,1,1
100282,1,5,Maths,French,3,3,3,36,1,1
100191,1,5,Design Technology,RS,3,3,3,36,1,1
100297,1,5,Geology,English,4,2,4,36,1,1
100251,1,5,Chemistry,RS,3,2,3,36,1,1
100277,1,5,ICT,Biology,3,1,3,36,1,1
100314,1,5,PSCHE,Biology,3,4,3,36,1,1
100271,1,5,PE,PSCHE,4,3,4,37,1,1
100212,1,5,ICT,Maths,3,4,4,37,1,1
100350,1,5,English,Physics,3,3,3,37,1,1
100324,1,5,Maths,English,1,4,4,37,1,1
100229,1,5,Art,RS,3,2,2,37,1,1
100187,1,5,ICT,Economics,4,3,3,37,1,1
100292,1,5,Physics,RS,4,3,4,37,1,1
100316,1,5,Chemistry,RS,3,3,4,37,1,1
100205,1,5,Music,Physics,3,2,2,37,1,1
100209,1,5,History,Maths,2,4,4,37,1,1
100284,1,5,Graphics Design,Spanish,2,2,3,37,1,1
100234,1,5,History,Physics,4,4,4,37,1,1
100182,1,5,English,Maths,1,4,4,37,1,1
100202,1,5,Music,Maths,4,4,4,37,1,1
100262,1,5,Biology,PE,4,2,4,37,1,1
100208,1,5,Electronics,RS,3,3,3,37,1,1
100218,1,5,PE,German,3,2,3,38,1,1
100243,1,5,Geology,French,3,3,3,38,1,1
100228,1,5,Spanish,Geology,3,3,2,38,1,1
100269,1,5,ICT,Chemistry,3,3,3,38,1,1
100346,1,5,ICT,German,3,4,4,38,1,1
100313,1,5,Maths,English,3,3,2,38,1,1
100309,1,5,,,NA,NA,NA,38,1,1
100280,1,5,Physics,Chemistry,3,3,3,38,1,1
100274,1,5,Maths,Spanish,3,3,2,38,1,1
100291,1,5,Graphics Design,RS,2,4,3,38,1,1
100339,1,5,English,History,3,4,3,38,1,1
100242,1,5,Biology,Spanish,4,4,4,38,1,1
100308,1,5,,,NA,NA,NA,39,1,1
100321,1,5,English,Maths,2,4,3,39,1,1
100347,1,5,Geology,Maths,2,3,4,39,1,1
100204,1,5,German,Careers,3,3,2,39,1,1
100197,1,5,ICT,German,3,2,3,39,1,1
100221,1,5,PE,RS,3,3,3,39,1,1
100338,1,5,Music,Spanish,1,3,3,39,1,1
100344,1,5,Music,RS,2,3,3,39,1,1
100318,1,5,History,Maths,3,3,3,39,1,1
100194,1,5,ICT,,1,2,2,39,1,1
100283,1,5,"Technology, Electronics",English,3,3,4,39,1,1
100260,1,5,PE,French,2,3,4,39,1,1
100288,1,5,History,French,2,3,1,39,1,1
101117,2,2,Art,Drama,3,3,2,40,0,0.47826087474823
101126,2,2,Art,Drama,3,2,3,40,0,0.47826087474823
101121,2,2,Art,RS,2,2,2,40,1,0.47826087474823
101116,2,2,Resistant Materials,Maths,4,2,3,40,1,0.47826087474823
101125,2,2,"PE, Drama",RS,3,3,3,40,0,0.47826087474823
101132,2,2,PE,Maths,4,3,3,40,1,0.47826087474823
101123,2,2,Food Technology,Music,4,3,3,40,0,0.47826087474823
101130,2,2,PE,Science,4,3,2,40,0,0.47826087474823
101127,2,2,PE,Maths,3,3,1,40,1,0.47826087474823
101129,2,2,PE,Science,2,2,2,40,0,0.47826087474823
101114,2,2,"Dance, PE",Science,3,3,2,40,0,0.47826087474823
101128,2,2,Art,RS,3,3,3,40,0,0.47826087474823
101119,2,2,Art,RS,2,2,2,40,1,0.47826087474823
101110,2,2,Art,RS,3,3,3,40,1,0.47826087474823
101115,2,2,PE,Music,3,3,2,40,NA,0.47826087474823
101122,2,2,PE,Maths,4,4,4,40,1,0.47826087474823
101120,2,2,PE,Maths,3,3,2,40,0,0.47826087474823
101124,2,2,PE,Maths,4,3,3,40,1,0.47826087474823
101109,2,2,Art,Science,4,3,3,40,0,0.47826087474823
101131,2,2,Maths,Science,3,3,2,40,0,0.47826087474823
101118,2,2,PE,Science,3,3,1,40,1,0.47826087474823
101112,2,2,Food Technology,PE,3,4,3,40,1,0.47826087474823
101111,2,2,PE,RS,2,3,3,40,0,0.47826087474823
101113,2,2,PE,RS,4,2,2,40,1,0.47826087474823
101040,2,2,Art,Science,2,3,2,41,NA,0.5416666865348816
101065,2,2,Art,,2,2,2,41,0,0.5416666865348816
101045,2,2,PE,Science,2,2,2,41,1,0.5416666865348816
101034,2,2,PE,Music,3,2,3,41,1,0.5416666865348816
101052,2,2,PE,RS,3,2,3,41,0,0.5416666865348816
101037,2,2,PE,Resistant Materials,2,3,3,41,1,0.5416666865348816
101031,2,2,Art,Science,2,2,1,41,0,0.5416666865348816
101041,2,2,PE,Music,3,2,1,41,1,0.5416666865348816
101047,2,2,PE,RS,4,3,4,41,1,0.5416666865348816
101051,2,2,Drama,Geography,4,4,4,41,1,0.5416666865348816
101033,2,2,Art,Music,3,3,2,41,0,0.5416666865348816
101050,2,2,PE,RS,2,3,3,41,0,0.5416666865348816
101046,2,2,Art,Science,2,3,2,41,0,0.5416666865348816
101049,2,2,Art,Science,2,1,2,41,0,0.5416666865348816
101043,2,2,PE,Science,2,2,2,41,1,0.5416666865348816
101036,2,2,Science,Music,4,4,4,41,1,0.5416666865348816
101044,2,2,Resistant Materials,RS,3,2,4,41,1,0.5416666865348816
101029,2,2,Art,Geography,2,3,3,41,0,0.5416666865348816
101039,2,2,Food Technology,PE,2,3,2,41,1,0.5416666865348816
101042,2,2,Art,Science,2,3,2,41,0,0.5416666865348816
101030,2,2,Design Technology,Music,4,4,4,41,1,0.5416666865348816
101048,2,2,Food Technology,ICT,2,1,2,41,1,0.5416666865348816
101035,2,2,Art,Geography,2,2,2,41,0,0.5416666865348816
101032,2,2,PE,RS,3,3,3,41,1,0.5416666865348816
101038,2,2,Art,Music,2,3,2,41,0,0.5416666865348816
101086,2,2,PE,RS,2,1,2,42,0,0.5
101085,2,2,Art,PE,2,3,3,42,0,0.5
101088,2,2,Art,English,2,2,3,42,1,0.5
101089,2,2,Maths,History,4,4,3,42,1,0.5
101094,2,2,Cooking,Maths,1,2,1,42,0,0.5
101082,2,2,Drama,Maths,1,2,1,42,0,0.5
101081,2,2,History,PE,3,2,3,42,1,0.5
101090,2,2,PE,Maths,1,3,2,42,1,0.5
101091,2,2,Maths,Food Technology,4,3,4,42,1,0.5
101092,2,2,Drama,English,2,1,1,42,1,0.5
101093,2,2,PE,Drama,2,2,2,42,0,0.5
101084,2,2,Drama,History,2,2,1,42,0,0.5
101083,2,2,Art,RS,1,3,2,42,0,0.5
101087,2,2,PE,Music,3,2,2,42,1,0.5
101024,2,2,PE,Music,2,2,2,43,1,0.40740740299224854
101004,2,2,Drama,Science,3,3,2,43,NA,0.40740740299224854
101025,2,2,Art,Science,3,3,2,43,0,0.40740740299224854
117816,2,2,PE,RS,4,2,4,43,1,0.40740740299224854
101009,2,2,History,RS,4,2,4,43,1,0.40740740299224854
101014,2,2,Drama,Science,3,3,3,43,0,0.40740740299224854
101021,2,2,Drama,Science,2,3,2,43,0,0.40740740299224854
101013,2,2,"Drama, Art, Food Technology","Science, RS",3,3,3,43,0,0.40740740299224854
101022,2,2,Drama,RS,3,3,2,43,0,0.40740740299224854
101010,2,2,History,Science,3,3,3,43,0,0.40740740299224854
101028,2,2,Art,RS,3,3,3,43,0,0.40740740299224854
101020,2,2,Art,Science,3,4,2,43,0,0.40740740299224854
101027,2,2,PE,Music,2,2,3,43,1,0.40740740299224854
101006,2,2,Drama,RS,3,3,3,43,0,0.40740740299224854
101018,2,2,Resistant Materials,RS,3,2,3,43,1,0.40740740299224854
101019,2,2,Drama,Music,3,3,3,43,0,0.40740740299224854
101016,2,2,PE,French,4,4,4,43,1,0.40740740299224854
101012,2,2,Art,"Music, Science",3,3,3,43,0,0.40740740299224854
101005,2,2,Drama,Science,4,3,3,43,0,0.40740740299224854
101011,2,2,Art,Music,2,3,3,43,1,0.40740740299224854
101008,2,2,Art,Science,3,3,3,43,0,0.40740740299224854
101017,2,2,Drama,History,4,3,3,43,1,0.40740740299224854
101026,2,2,Art,ICT,3,3,3,43,0,0.40740740299224854
101015,2,2,PE,French,3,2,3,43,1,0.40740740299224854
117815,2,2,Drama,Science,3,3,3,43,0,0.40740740299224854
101003,2,2,PE,Science,3,3,3,43,1,0.40740740299224854
101023,2,2,"Food Technology, Textiles",Science,3,3,3,43,0,0.40740740299224854
101007,2,2,PE,Music,4,4,4,43,1,0.40740740299224854
101072,2,2,Art,Science,3,2,1,44,0,0.4444444477558136
101054,2,2,PE,Science,3,3,3,44,1,0.4444444477558136
101064,2,2,Food Technology,Maths,2,3,2,44,0,0.4444444477558136
101053,2,2,Drama,Music,3,3,4,44,1,0.4444444477558136
118080,2,2,PE,Music,3,2,3,44,1,0.4444444477558136
101059,2,2,Drama,"RS, History",3,3,2,44,0,0.4444444477558136
101078,2,2,PE,Geography,3,3,4,44,1,0.4444444477558136
101057,2,2,PE,RS,3,3,3,44,NA,0.4444444477558136
101071,2,2,PE,Maths,3,3,2,44,0,0.4444444477558136
101080,2,2,Food Technology,RS,3,3,3,44,0,0.4444444477558136
101079,2,2,PE,RS,2,4,3,44,0,0.4444444477558136
101069,2,2,"Food Technology, Textiles",RS,2,3,3,44,0,0.4444444477558136
101067,2,2,PE,Music,3,2,3,44,1,0.4444444477558136
101060,2,2,PE,Maths,2,3,2,44,0,0.4444444477558136
101066,2,2,PE,Science,3,3,3,44,1,0.4444444477558136
101077,2,2,Drama,RS,2,3,2,44,0,0.4444444477558136
101073,2,2,Drama,Maths,1,2,2,44,0,0.4444444477558136
101070,2,2,Art,Science,3,4,2,44,0,0.4444444477558136
101074,2,2,Drama,Maths,2,2,2,44,0,0.4444444477558136
101075,2,2,PE,Music,3,2,3,44,1,0.4444444477558136
118081,2,2,Food Technology,RS,2,3,3,44,NA,0.4444444477558136
101061,2,2,PE,RS,2,2,2,44,1,0.4444444477558136
101068,2,2,Food Technology,RS,2,3,3,44,0,0.4444444477558136
101056,2,2,Art,Geography,2,2,2,44,0,0.4444444477558136
101055,2,2,Art,Maths,2,3,2,44,0,0.4444444477558136
101063,2,2,PE,Resistant Materials,2,2,2,44,1,0.4444444477558136
101058,2,2,PE,Maths,2,3,4,44,1,0.4444444477558136
101076,2,2,PE,Life Skills,3,2,2,44,1,0.4444444477558136
101062,2,2,PE,Geography,3,3,2,44,1,0.4444444477558136
101095,2,2,Art,Maths,2,3,3,45,0,0.2666666805744171
101099,2,2,Art,Maths,2,3,3,45,0,0.2666666805744171
101108,2,2,Drama,Music,2,3,3,45,0,0.2666666805744171
101102,2,2,Drama,Music,2,3,3,45,0,0.2666666805744171
101103,2,2,PE,RS,2,3,2,45,NA,0.2666666805744171
101104,2,2,PE,Maths,2,3,3,45,1,0.2666666805744171
101106,2,2,Drama,Music,2,3,3,45,0,0.2666666805744171
101096,2,2,PE,Maths,2,2,3,45,0,0.2666666805744171
101098,2,2,Art,Maths,2,3,3,45,0,0.2666666805744171
101145,2,2,Drama,Life Skills,4,3,1,45,0,0.2666666805744171
101107,2,2,Art,German,2,4,4,45,0,0.2666666805744171
101105,2,2,"Maths, Science, English",Life Skills,2,2,2,45,1,0.2666666805744171
101101,2,2,Food Technology,Music,2,3,3,45,0,0.2666666805744171
101097,2,2,Design Technology,Life Skills,3,4,4,45,1,0.2666666805744171
101143,2,2,Art,Geography,2,3,2,45,0,0.2666666805744171
101100,2,2,,RS,1,1,2,45,1,0.2666666805744171
101179,3,1,Maths,English,3,1,3,46,1,0.42105263471603394
101187,3,1,PE,Drama,2,2,2,46,0,0.42105263471603394
101180,3,1,Science,PE,3,3,3,46,0,0.42105263471603394
101181,3,1,Art,Science,3,3,3,46,0,0.42105263471603394
101622,3,1,PE,French,2,3,3,46,0,0.42105263471603394
101183,3,1,English,Science,3,4,4,46,0,0.42105263471603394
101182,3,1,Science,Maths,2,3,4,46,1,0.42105263471603394
101191,3,1,PE,Geography,3,2,3,46,1,0.42105263471603394
101184,3,1,Art,Humanities,2,3,2,46,0,0.42105263471603394
101186,3,1,English,Maths,2,2,2,46,1,0.42105263471603394
101178,3,1,Art,"Geography, History",2,3,3,46,0,0.42105263471603394
101188,3,1,PE,English,4,1,3,46,1,0.42105263471603394
101193,3,1,PE,Humanities,3,4,4,46,0,0.42105263471603394
101189,3,1,English,Science,3,3,2,46,1,0.42105263471603394
101300,3,1,Maths,English,3,2,3,46,1,0.42105263471603394
101192,3,1,Maths,PSCHE,4,4,4,46,0,0.42105263471603394
101190,3,1,Cooking,Maths,2,4,4,46,0,0.42105263471603394
101177,3,1,English,Drama,3,4,2,46,1,0.42105263471603394
101185,3,1,PE,English,3,2,1,46,0,0.42105263471603394
101200,3,1,Art,History,3,3,2,47,0,0.47999998927116394
101209,3,1,PE,History,3,3,1,47,1,0.47999998927116394
101219,3,1,Design Technology,Geography,4,4,3,47,0,0.47999998927116394
101196,3,1,PE,RS,3,2,3,47,1,0.47999998927116394
101203,3,1,Maths,Art,3,3,3,47,1,0.47999998927116394
101212,3,1,Drama,Maths,2,3,2,47,1,0.47999998927116394
101195,3,1,Music,Humanities,3,2,3,47,0,0.47999998927116394
101210,3,1,Maths,Geography,3,3,3,47,0,0.47999998927116394
101198,3,1,History,Geography,3,4,3,47,0,0.47999998927116394
101220,3,1,History,Geography,3,3,3,47,0,0.47999998927116394
101207,3,1,Design Technology,Science,3,3,2,47,0,0.47999998927116394
117819,3,1,Art,History,3,3,2,47,0,0.47999998927116394
